id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28139208,Modern-Industrial Suite,3384322,Gianmatteo,,Mission,37.74953,-122.41613,Private room,230,30,15,02/12/2023,0.23,4,65,1,STR-0001549
18488036,Modern flat in ultimate location,5532120,Alison,,Marina,37.80411,-122.44081,Entire home/apt,510,2,70,10/01/2024,0.85,1,363,10,City Registration Pending
5666413,Nob Hill Hideaway 1,13471395,Josh,,Nob Hill,37.79214,-122.40937,Entire home/apt,82,30,21,20/01/2024,0.2,4,263,1,
1.08514E+18,308A - 1B1B stylishly convenient,560608092,Lijia,,Outer Richmond,37.78037333,-122.4924866,Entire home/apt,106,30,0,,,2,244,0,
7.14748E+17,Guest Suite in SF Parkside,61679353,Manna,,Parkside,37.73916,-122.48015,Private room,84,1,47,06/02/2024,3.01,1,79,40,2022-008930STR
8.17068E+17,Modern Room in San Francisco - 8,222540569,John,,Bayview,37.71607,-122.39117,Private room,83,1,32,13/02/2024,2.41,9,274,20,2022-012006STR
5.93492E+17,The Private Unit with Beautiful Ocean Sunset View,451840034,YaPing,,Parkside,37.7451,-122.48148,Private room,107,2,60,18/02/2024,2.58,1,173,22,STR-0005457
34932707,Clean Bright Airy Private Apt in the Heart of SF,263228847,Andrew,,Marina,37.79693,-122.44216,Entire home/apt,270,2,232,23/02/2024,4,1,334,58,STR-0003813
36928742,31C- Cozy Room Fits 3 near Glen Park BART,219791143,Victor 2,,Bernal Heights,37.73206,-122.42837,Private room,51,2,163,29/01/2024,2.9,6,165,25,2023-001773STR
23453660,(929 #C) Private bedroom + shared bathroom,46519368,Kenny,,Chinatown,37.79596,-122.40953,Private room,63,365,10,02/04/2022,0.15,8,365,0,
8275596,"SUnnyside Suite- w/private bathrm,entrance & patio",23621923,Rebecca,,Outer Mission,37.7302,-122.44568,Private room,95,3,264,16/02/2024,2.56,1,144,13,STR-0001190
39462194,Charming 2 bedroom in Richmond,303118342,Jesse,,Inner Richmond,37.77455,-122.46901,Entire home/apt,140,30,1,24/01/2020,0.02,26,144,0,
96383,Prime Location Bright Private Room,216682,Jay,,Pacific Heights,37.79359,-122.42421,Private room,55,30,142,17/06/2023,0.91,9,365,1,
45492367,Gorgeous San Francisco One Bedroom with Private Pa,22541573,Furnished Quarters,,South of Market,37.78658,-122.39181,Entire home/apt,200,30,1,10/02/2021,0.03,13,199,0,
35911250,North Beach - Perfect for Business or Vacation,1229762,Jason,,North Beach,37.80249,-122.40909,Private room,265,1,24,18/09/2023,0.42,2,180,2,STR-0003012
6.50637E+17,1 Bedroom Victorian Flat in Pacific Heights,445697747,Tim,,Pacific Heights,37.79364,-122.42805,Entire home/apt,232,30,1,31/10/2023,0.23,3,334,1,
6529234,SAN FRANCISCO STUDIO,8077748,Adrian,,Bernal Heights,37.74352,-122.4122,Entire home/apt,95,30,141,10/04/2021,1.48,2,64,0,STR-0003474
5.85053E+17,Amazing Mission Home Steps Away from Dolores Park,6597986,Mission Home,,Mission,37.75517,-122.41838,Entire home/apt,217,2,49,04/02/2024,2.11,1,353,10,2023-000935STR
12725886,*Prime Location - Golden Gate Park*  UCSF,16921530,Debbie,,Inner Sunset,37.76459,-122.46495,Private room,128,2,405,20/02/2024,4.26,1,178,37,STR-0002676
39818471,Chic modern and quiet Marina 1-bdrm apartment,28173874,Iona,,Marina,37.80271,-122.44203,Entire home/apt,225,30,9,02/01/2024,0.39,1,93,5,City registration pending
1323983,VIEW room with private bath (no cleaning fee),1753794,Ashish,,Castro/Upper Market,37.7651,-122.43541,Private room,82,1,420,23/02/2024,3.25,5,199,81,STR-0005549
37604966,Victorian *Private Bathroom *17min to Downtown SF,133848555,Maria,,Bernal Heights,37.7427,-122.42011,Private room,139,1,57,03/03/2024,1.03,1,39,16,STR-0004166
1979461,Walk to the Waterfront from a High-Tech Studio Flat,6744265,Todd,,South of Market,37.78627,-122.39069,Entire home/apt,145,30,27,31/12/2023,0.26,1,229,4,
6.6911E+17,"Private room in Ocean Beach view flat, near GGP",2880714,Charney,,Outer Sunset,37.74698,-122.50763,Private room,90,3,76,23/02/2024,4.05,3,34,53,STR-0005796
24376665,"311D Private Room in Super Convenient Area, Room D",127638239,Ching Ho,,Inner Richmond,37.782,-122.46141,Private room,58,1,423,03/03/2024,5.89,5,176,65,2024-001676STR
1.06396E+18,Secure & quiet 2bd by the Beach,78910325,Li,,Outer Richmond,37.77766,-122.50251,Entire home/apt,158,30,0,,,7,157,0,
35773104,Private Cozy room 3,218088604,Jimmy,,Outer Sunset,37.75927,-122.50161,Private room,49,1,323,16/02/2024,5.63,4,327,73,STR-0003524
22525784,Large upstairs sunny queen room in Mission Terrace,9109983,Geoffrey,,Outer Mission,37.72275,-122.43947,Private room,52,4,76,23/01/2024,1.01,4,342,13,STR-0004182
2105840,Room w/priv. bath & kitchen in Vintage Apartment,10729940,Claudia,,Castro/Upper Market,37.76757,-122.43414,Private room,105,30,103,25/02/2024,0.83,2,359,2,STR-0001545
9480122,Calming Oasis with Views,7919623,Marc,,Noe Valley,37.75227,-122.42525,Private room,139,30,28,30/05/2022,0.28,1,247,0,STR-0002848
53814164,Studio Condo w parking 2 blocks from Embarcadero,435903772,Brian,,South of Market,37.78836,-122.39124,Entire home/apt,105,30,8,16/11/2023,0.31,1,219,4,
23209264,Cozy and Private 1/BR Guest Suite With Views!,23741447,Linda,,Bayview,37.73304,-122.38619,Entire home/apt,93,1,403,19/02/2024,5.51,2,45,64,STR-0003198
7.64578E+17,Peaceful 3BR home by Golden Gate Park,488512283,Andrew,,Inner Richmond,37.77464,-122.47466,Entire home/apt,641,2,15,06/12/2023,1.07,1,248,14,2022-009633STR
6713990,Comfortable Artistic Condo,18818082,Antigone,,Mission,37.76666,-122.42423,Entire home/apt,200,12,19,12/01/2024,0.18,2,93,5,STR-0000108
9242011,1 Room|1 Bath|1 Parking|Sunset|Golden Gate Park|,4010772,Narit,,Outer Sunset,37.75601,-122.49361,Private room,97,1,113,10/01/2024,1.11,4,334,33,2022-004730STR
14869325,"R/Private room near CCSF, SF State, easy parking.",86083871,Kina,,West of Twin Peaks,37.7284,-122.45757,Private room,45,30,22,02/03/2024,0.24,6,172,3,
53726541,"Marina District, Full Floor Apt, Yard, 2 Parking",11820504,John,,Marina,37.80304,-122.43756,Entire home/apt,235,30,8,09/12/2023,0.35,7,210,2,
1104912,"Sunny SF apt near Golden Gate Park, Beaches",6068306,Chani,,Outer Richmond,37.7774,-122.50255,Entire home/apt,149,2,288,11/01/2024,2.78,1,165,19,Pending Application
27538881,Eureka Nest,2291163,Barbara,,Noe Valley,37.75552,-122.43537,Entire home/apt,250,30,10,28/06/2023,0.23,1,115,1,
40092,Cute Private Apt in the hip Mission,172182,Brian & Leah,,Mission,37.7617,-122.41887,Entire home/apt,114,30,106,02/08/2023,0.65,2,247,2,
5666454,Nob Hill Hideaway 3,13471395,Josh,,Chinatown,37.79072,-122.40796,Entire home/apt,89,30,20,10/02/2024,0.22,4,270,3,
1769688,Bright Sunny BR +Private Bath in Huge NOPA Flat,4297383,Rob,,Western Addition,37.77848,-122.44118,Private room,99,3,290,24/02/2024,2.3,2,14,19,STR-0001307
6.74075E+17,"Private room next to CCSF,SF State, easy parking/B",86083871,Kina,,West of Twin Peaks,37.72866,-122.45651,Private room,58,30,1,23/08/2022,0.05,6,169,0,
8.37174E+17,Powell Place Studio II on Nob Hill,495900269,Powell Place,,Chinatown,37.79066169,-122.4082721,Entire home/apt,164,1,24,29/02/2024,2.01,23,34,24,147904
9.40313E+17,Chic and Modern Just Moments from Dolores Park,2060012,Ari,,Mission,37.75085,-122.41757,Private room,57,30,0,,,30,45,0,
52126879,"Modern Sutro Suite -Near Golden Gate Park, Beach",56928547,Yvi,,Outer Richmond,37.77746,-122.50359,Entire home/apt,240,2,89,23/10/2023,2.98,1,119,34,STR-0005269
19922726,Castro Private Guest Suite with Living Room,107400974,Todd,,Castro/Upper Market,37.76035,-122.43505,Private room,193,2,157,17/07/2023,1.99,2,45,9,str-0005337
49802527,Beautiful Cottage next to Park Presidio & GG Park,5154526,Johnny,,Inner Richmond,37.78436,-122.47446,Entire home/apt,139,1,99,03/03/2024,2.93,1,21,21,STR-0005786
7.65636E+17,SF Bright Private Room · 1 queen bed,20364955,Jade,,Crocker Amazon,37.71228,-122.44336,Private room,59,1,6,18/09/2023,0.68,3,359,6,2022-010380STR
5.56769E+17,Comfortable private room in heart of SF (3B),375566645,Mark,,Mission,37.76685,-122.41803,Private room,53,30,9,31/01/2024,0.38,20,245,4,
8.03908E+17,Luxury House near China and Ocean Beach,261857433,Iqbal,,Outer Richmond,37.77863191,-122.4907552,Entire home/apt,399,1,91,04/03/2024,6.64,1,229,83,2023-000419STR
29459417,Next to GG Park - Master Bedroom,191314376,Jane,,Outer Sunset,37.76384,-122.47878,Private room,80,1,134,21/12/2023,2.07,5,86,14,STR-0003289
2124182,Modern Cottage perfect for work trip or long stay,2993648,Eduardo,,Potrero Hill,37.75888,-122.39843,Entire home/apt,125,30,126,31/12/2023,1.04,2,220,5,
59702,Garden Cottage Charming!,287136,Toby,,Bernal Heights,37.74188,-122.4127,Private room,100,30,192,20/07/2019,1.24,1,180,0,STR-0000109
22829352,Nice cozy room in the heart of San Francisco,168755616,George,,Mission,37.75408,-122.40963,Private room,46,31,13,01/02/2024,0.19,2,241,2,
5.81843E+17,Bright and Spacious bedroom near Golden Gate Park,136131559,Cindy And Michelle,,Outer Sunset,37.7636,-122.47879,Private room,60,30,6,04/12/2023,0.29,5,113,3,
43605780,Cozy Comfy Beautiful 2 Beds 1 Bath in SF Sunset,347363658,May,,Outer Sunset,37.7513,-122.49381,Private room,100,1,135,24/02/2024,4.29,1,169,47,STR-0004670
54292856,Historic cottage on Greenwich steps with Bay Views,129794473,Logan,,North Beach,37.8036,-122.40483,Entire home/apt,264,3,37,12/02/2024,1.89,1,209,23,2022-005954STR
9.51808E+17,Room 3 Spacious Room with Backyard Garden Views,107811635,Bao Yan,,Visitacion Valley,37.7102607,-122.4172383,Private room,65,1,23,28/02/2024,3.3,4,321,23,2023-007141STR
23942828,"Cozy Furnished Room near Bart Station, CCSF",99664272,Monita,,Outer Mission,37.71383,-122.45033,Private room,48,30,8,10/02/2024,0.12,4,362,3,
43840352,La Monarca by Kasa | Enjoy Bay Window Views,88566861,Kasa,,Downtown/Civic Center,37.7895,-122.41102,Entire home/apt,153,1,612,06/03/2024,13.73,17,296,132,License not needed per OSTR
9197404,Mission Oasis Home Away From Home,7281723,Shawna,,Mission,37.75794,-122.41911,Private room,150,2,87,09/01/2024,0.86,3,137,7,2022-011063STR
52883651,The Addison by Kasa | Executive Queen Loft,88566861,Kasa,,Pacific Heights,37.79117,-122.43095,Entire home/apt,158,7,17,15/02/2024,0.6,17,281,9,Exempt
5.719E+17,Cozy & sunny private room in the heart of SF,375566645,Mark,,Mission,37.76658,-122.41996,Private room,48,30,6,06/02/2024,0.27,20,220,2,
32984485,Stunning 1-Bedroom in Soma,7610972,Grettel,,South of Market,37.78372,-122.40657,Entire home/apt,145,30,15,01/03/2024,0.25,2,319,3,
7968749,Luxury penthouse apartment with stunning roof deck,37731842,David,,North Beach,37.80197,-122.40968,Entire home/apt,595,3,121,07/11/2023,1.47,1,170,11,STR-0005430
752607,MIssion Charmer in Foodie Paradise - 3bd/1ba,3958328,Lily,,Mission,37.76548,-122.42032,Entire home/apt,270,3,419,04/03/2024,3.04,1,88,46,STR-0001363
9.04718E+17,"Quiet refuge near BART/WholeFood, Remote Workspace",27146546,David,,Ocean View,37.7215994,-122.4523192,Private room,122,2,4,18/11/2023,0.59,3,257,4,2023-006403STR
27852325,Land's End Retreat,162137718,Sylvia,,Outer Richmond,37.77956,-122.5079,Private room,124,1,382,29/02/2024,5.69,1,160,50,City Registration Pending
43568824,Sunny 'Brazil' Inspired Room w/ Private Bathroom,7433098,Aljosha,,Excelsior,37.71899,-122.4285,Private room,56,30,11,09/12/2023,0.27,3,59,3,
2710372,Spacious 2bd w/ Work Space in Cow Hollow (Union),13832870,International,,Pacific Heights,37.79559,-122.43778,Entire home/apt,265,5,15,24/02/2024,0.14,21,125,3,2023-008216STR
14898913,"2 Rooms, Balcony, 4 Beds, Kitchen, Free Parking",84154713,Sean,,Bayview,37.72749,-122.39114,Private room,44,2,35,28/02/2024,0.4,4,164,25,STR-0001844
38023342,Union Square Location 1 Bedroom Hotel Style Suite,70722023,Michael,,Chinatown,37.79157,-122.40677,Entire home/apt,95,2,2,11/01/2024,0.04,64,5,1,License not needed per OSTR
9.25448E+17,Sunset in San Francisco,514846214,Miko,,Outer Sunset,37.76155,-122.48843,Private room,45,30,9,09/02/2024,1.14,5,62,9,2023-010591STR
41209658,546A Cozy Bright Private Room near Bart Bus I-280,122429357,Irene,,Excelsior,37.72003,-122.4324,Private room,38,30,17,20/11/2023,0.35,4,108,11,2022-011566STR
9.29373E+17,"3BR/2BA Marina Large Modern - Chestnut, Lyon St",51966852,Bob,,Marina,37.80023419,-122.4462228,Entire home/apt,210,30,1,22/11/2023,0.28,4,323,1,
8717641,Beautiful Private Garden Apt. Nr. Golden Gate Park,2597104,Toni,,Inner Richmond,37.77676,-122.46874,Entire home/apt,190,4,355,02/03/2024,3.5,1,26,44,pending
9.45075E+17,Lovely Master Bedroom,82999389,Serena,,Bayview,37.73369,-122.39097,Private room,58,30,1,05/09/2023,0.16,1,250,1,
5.88333E+17,The Addison by Kasa | Premier Queen Studio,88566861,Kasa,,Western Addition,37.7894,-122.42919,Entire home/apt,158,7,12,25/11/2023,0.52,17,285,8,Exempt
437385,"Tranquil Queen Suite/Private Bath, Coastal Access",2172763,Melanie,,Outer Richmond,37.77901881,-122.5037572,Private room,121,3,314,17/01/2024,2.19,1,264,10,STR-0000204
1.09143E+18,3bed 3bath Luxury Apt - Newly Renovated in SOMA,3739856,Annie,,South of Market,37.77369594,-122.4018744,Entire home/apt,389,60,0,,,1,197,0,
4191242,"Top of the Telegraph Hill,  1 BR",6390702,Leo & Veronika,,North Beach,37.80021,-122.40509,Entire home/apt,115,30,115,31/01/2024,1,3,258,6,
16778737,33a Parkside newly built studio w/private entrance,35352879,Aaron,,Parkside,37.74289,-122.49003,Private room,66,30,8,31/12/2023,0.12,4,74,1,STR-0001234
6600081,CLOUD 9: Modern-Super Clean -Trendy Mission Area,75978,Del,,Mission,37.75254,-122.40497,Private room,91,3,383,25/02/2024,3.6,3,172,57,STR-0004333
46417292,"Well-appointed, comfortable room in heart of SF",375566645,Mark,,Mission,37.76909,-122.42368,Private room,56,30,12,10/01/2024,0.4,20,128,4,
1291092,Gorgeous Marina Home near the Golden Gate Bridge,3080489,Beth,,Marina,37.80497,-122.4369,Entire home/apt,1395,3,39,31/12/2023,0.34,1,355,4,2023-009666STR
19626323,5934 - Bright & Spacious Master Suite w/ Balcony,136131559,Cindy And Michelle,,Outer Sunset,37.76488,-122.47843,Private room,65,30,118,24/10/2023,1.46,5,53,4,STR-0002185
9.59473E+17,Cozy 2 BRoom 3 bed @Precita Village Tech Victorian,492170624,Jerry,,Bernal Heights,37.74767,-122.41441,Private room,178,1,1,03/10/2023,0.19,6,358,1,STR-0006012
7.60234E+17,Private Room in Ultra Swanky Designer Home,3213265,Michael,,Castro/Upper Market,37.75937,-122.43321,Private room,650,1,5,13/07/2023,0.33,2,355,3,2022-011064STR
8.50205E+17,Cozy Studio in the City,122319092,Isabel,,Ocean View,37.71726089,-122.4689988,Private room,55,1,6,21/12/2023,0.54,1,359,6,2023-002722STR
5788099,Spectacular Telegr. Hill Townhouse,30031657,Gower And Robyn,,North Beach,37.80022,-122.40428,Entire home/apt,595,2,48,18/02/2024,0.44,1,288,3,2023-010139STR
50896231,"Great location Castro/Mission Dolores 3 br, 2 ba",20900027,Noe,,Mission,37.76651,-122.42593,Entire home/apt,185,30,4,31/12/2023,0.18,5,215,2,
7.74306E+17,Art deco oasis in downtown SF,26762692,Rakhi,,South of Market,37.7884,-122.39082,Entire home/apt,240,30,3,21/11/2023,0.23,1,327,2,
49592154,The Haven - SF Marina,105835535,Peter,,Marina,37.80015,-122.43413,Entire home/apt,182,30,23,30/09/2023,0.67,1,365,2,pending
46730882,One Bedroom in Luxury SoMa Building with Amenities,22541573,Furnished Quarters,,Financial District,37.786,-122.40253,Entire home/apt,209,30,0,,,13,359,0,
1.04527E+18,Sf Skyline,17054038,Stefan,,Potrero Hill,37.75993748,-122.3993424,Private room,160,1,0,,,4,184,0,2023-010595STR
40191265,#lD43 Double Sunny Room in near SoMa / Center,267895362,Rocky,,Mission,37.76949,-122.42502,Private room,60,365,0,,,55,365,0,
490931,"Mission's ""La Lengua""",1269188,Maureen,,Bernal Heights,37.74766,-122.42041,Private room,100,59,80,26/11/2022,0.67,1,280,0,
9.36184E+17,2085B - Conveniet location 1 bedroom w/ share bath,242757225,Fang,,Ocean View,37.7274,-122.46684,Private room,50,1,5,01/03/2024,0.82,4,363,5,2021-012859STR
53258020,Panoramic View Room in 1890 Noe Valley Victorian,21196676,Craig,,Noe Valley,37.74766922,-122.4252548,Private room,75,1,153,05/03/2024,5.44,5,78,55,STR-0003573
11048759,Mod Potrero Hill Private Studio,23580082,Keara And Spencer,,Potrero Hill,37.75534,-122.4013,Entire home/apt,105,30,74,01/08/2021,0.75,1,66,0,pending
14505006,Telegraph Hill Suite Spot,8237509,Susann,,North Beach,37.80246,-122.40379,Entire home/apt,232,3,232,14/02/2024,2.58,1,294,27,STR-0000171
8.5789E+17,"2BR/1BA w secret arcade, firepit & private entry",13583482,Charlie,,Parkside,37.74160763,-122.5029402,Entire home/apt,138,2,36,03/03/2024,3.45,1,4,36,2023-003072STR
23432664,Pretty Edwardian Flat in Noe Valley,11259636,Malcolm,,Noe Valley,37.75276,-122.43458,Entire home/apt,160,30,8,31/01/2024,0.13,1,305,3,
38363453,Amazing Views from Top of the Hill,6390702,Leo & Veronika,,North Beach,37.80024,-122.40591,Entire home/apt,150,30,16,07/08/2023,0.3,3,240,3,
30713782,Dogpatch/MissionBay private room w/bath.,21817808,Bel,,Potrero Hill,37.75928,-122.39145,Private room,99,4,63,08/01/2024,0.99,2,77,11,STR-0001014
1.09325E+18,Beige Room,15156874,Satyam,,Bernal Heights,37.74021013,-122.4085412,Private room,130,1,0,,,4,265,0,2024-001221STR
39777786,SoMa 9 Residences Room 4 Private Bathroom,305345677,Noel,,South of Market,37.78142,-122.39736,Entire home/apt,139,3,45,16/02/2024,0.89,9,359,17,Exempt
9.08803E+17,City View | Mission District,22176627,Lauren,,Mission,37.76412,-122.41723,Private room,120,30,0,,,1,365,0,
1.07568E+18,Charming 2BR 2BA Condo in the Heart of North Beach,105638369,Nelly,,North Beach,37.80352006,-122.4116385,Entire home/apt,184,30,0,,,1,66,0,
1.08051E+18,Rincon Hill 1 BR w/ Office by Anyplace - 11656,415840703,Anyplace,,South of Market,37.78655,-122.39148,Entire home/apt,115,30,0,,,36,336,0,
5.55248E+17,Mission Dolores 3 bedroom gem - walkers paradise,111213418,Steven,,Castro/Upper Market,37.76392,-122.42662,Entire home/apt,110,30,7,20/01/2024,0.38,1,196,5,
28105604,One of a Kind Home in the Heart of San Francisco,4873926,Katherine & Philip,,Marina,37.79781,-122.42706,Entire home/apt,296,30,48,18/09/2023,0.72,2,169,1,city registration pending
22546291,Cozy Quiet Furnished Room near CCSF,99664272,Monita,,Outer Mission,37.7137,-122.44863,Private room,46,30,2,31/01/2023,0.03,4,358,0,
18778187,Nice apartment 3 blocks from Golden Gate Park,17013917,Taya,,Outer Richmond,37.77957,-122.4842,Entire home/apt,135,31,13,19/11/2022,0.17,3,364,0,
8.69005E+17,Pac Heights Beauty,49387207,Karl,,Pacific Heights,37.79543907,-122.4392266,Entire home/apt,330,30,1,12/02/2024,1,1,279,1,2023-003393STR
3257886,Golden Gate Park & Beach Getaway!,15336469,Kathy And Matt,,Outer Sunset,37.76359,-122.49762,Entire home/apt,212,1,723,03/03/2024,6.12,1,224,73,STR-0004021
8.89288E+17,Powell Place One Bedroom XI on Nob Hill,495900269,Powell Place,,Nob Hill,37.79268,-122.40939,Entire home/apt,207,1,0,,,23,3,0,Exempt
8.24219E+17,Pokemon Oasis in the City :Cozy & Modern 2 Bedroom,107082058,Ricky,,Crocker Amazon,37.71144225,-122.4355267,Entire home/apt,144,1,58,22/01/2024,4.79,3,52,58,2022-008971STR
19478755,Cozy room in Parkside house,131502074,Kathy,,Outer Sunset,37.74709,-122.47622,Private room,99,1,260,24/09/2023,3.19,2,180,13,STR-0002146
36421517,Best Area in SF/  Duboce Triangle/ Noe/Castro,100076316,Karen,,Castro/Upper Market,37.76556,-122.43472,Private room,69,30,3,05/09/2021,0.05,1,363,0,
323635,Sleep in  ASHA BAY Retreat Room,812808,Mukt,,Excelsior,37.72386,-122.4325,Private room,70,2,81,15/08/2023,0.56,2,4,2,STR-0003069
7.10858E+17,Artist's garden retreat and spa,3904219,Jamey,,Bernal Heights,37.73741889,-122.4089209,Entire home/apt,149,2,13,20/02/2024,1.06,1,262,12,2022-009280STR
4525604,Cozy double in Mission Victorian,1937186,Omar,,Mission,37.75064,-122.41012,Private room,115,2,113,23/03/2023,1,2,72,1,2023-003145STR
